Status v2,File update Date,Customer Code,Account Name,Renewal Year,Renewal Date,ACV ($CAD),CY Contract Stage,CZ Churn Risk,Region,Cloud/On-Prem,Product Detail,Entity Code,Country,Pod,CSM
Cancelled,31-Jul-25,C-003038,"Buist Electric, Inc.",2024,1/30/2024,17892,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Cancelled,31-Jul-25,C-003039,QBE LLC,2024,1/23/2024,17892,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Unassigned,Unassigned
Renewed,31-Jul-25,C-003040,"Dakota Premium Hardwoods, LLC",2024,1/2/2024,17892,In-Commitment,Medium risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Rugaia Saadabi
Cancelled,31-Jul-25,C-003057,"Keeley Construction Group, Inc.",2024,1/30/2024,17892,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Unassigned,Unassigned
Renewed,31-Jul-25,C-003063,"Child Development Centers, Inc.",2024,1/23/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Hala Issa
Renewed,31-Jul-25,C-003064,UMC Inc.,2024,6/1/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Renewed,31-Jul-25,C-003066,Knute Nelson,2024,1/30/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Renewed,31-Jul-25,C-003073,"Pacific Guardian Life Insurance Company, Limited",2024,3/31/2024,17892,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Eric Li
Pending Payment,31-Jul-25,C-003078,"Lighthouse Electric Company, Inc.",2024,7/1/2024,17892,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Renewed,31-Jul-25,C-003080,"H.M. Electronics, Inc.",2024,3/31/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Renewed,31-Jul-25,C-003087,"University Radiology Group, LLC",2024,3/20/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Renewed,31-Jul-25,C-003088,Greenlaw Partners LLC,2024,1/3/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Renewed,31-Jul-25,C-003167,"Roofing Buyer, LLC",2024,3/15/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Cancelled,31-Jul-25,C-003186,"ACI Purchaser, LLC",2024,4/15/2024,17892,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Pending Payment,31-Jul-25,C-003187,"Sumitomo Electric Wiring Systems, Inc.",2024,5/15/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Maggie Solby
Renewed,31-Jul-25,C-003193,"Schnabel, Inc.",2024,4/10/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Pending Payment,31-Jul-25,C-003194,Jarvis Products Corporation,2024,5/1/2024,17892,In-Commitment,Medium risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Pending Payment,31-Jul-25,C-003198,"TIMEC Oil and Gas, Inc.",2024,5/31/2024,17892,In-Commitment,Medium risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Eric Li
Pending Payment,31-Jul-25,C-003202,CTC Global Corporation,2024,5/1/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Eric Li
Pending Payment,31-Jul-25,C-003203,American Equipment Systems LLC,2024,5/22/2024,17892,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Pending Payment,31-Jul-25,C-003204,"Progress Residential, LLC",2024,5/15/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Maggie Solby
Pending Payment,31-Jul-25,C-003205,"MiMedx Group, Inc.",2024,6/1/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Pending Payment,31-Jul-25,C-003209,"Hunt, Guillot & Associates, L.L.C.",2024,6/15/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Renewed,31-Jul-25,C-003216,"Florida Food Products, Inc.",2024,6/19/2024,17892,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Pending Payment,31-Jul-25,C-003217,"M.I. Industries, Incorporated",2024,7/3/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Pending Payment,31-Jul-25,C-003218,"G.W. Lisk Company, Inc.",2024,6/5/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Pending Payment,31-Jul-25,C-003222,"Percheron, LLC",2024,6/1/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Pending Payment,31-Jul-25,C-003225,Community Anti-Drug Coalitions of America,2024,6/12/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Eric Li
Pending Payment,31-Jul-25,C-003236,Patient Access Network Foundation,2024,6/21/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Stars,Rugaia Saadabi
Renewed,31-Jul-25,C-003240,NAACP Legal Defense and Education Fund,2024,9/1/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Hala Issa
Pending Payment,31-Jul-25,C-003241,Lutheran Immigration and Refugee Service,2024,7/3/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Renewed,31-Jul-25,C-003245,"Quality Electric, Inc.",2024,7/7/2024,17892,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Renewed,31-Jul-25,C-003246,"S&K Distribution LLC, DBA New Castle Building Products",2024,7/31/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Renewed,31-Jul-25,C-003248,Blach Construction Company,2024,7/6/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Renewed,31-Jul-25,C-003249,"MGF Sourcing US, LLC",2024,7/24/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Renewed,31-Jul-25,C-003252,"TN Solutions, Inc.",2024,7/6/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Sobhan Kashani
Renewed,31-Jul-25,C-003256,University of Central Missouri,2024,7/15/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Renewed,31-Jul-25,C-003257,"Docomo Pacific, Inc.",2024,7/6/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Kushal Sthapak
Renewed,31-Jul-25,C-003264,Jones County Junior College,2024,8/21/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Hala Issa
Renewed,31-Jul-25,C-003359,"Hunt Construction Group, Inc.",2024,9/18/2024,17892,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Unassigned
Renewed,31-Jul-25,C-000042,Baccarat,2025,5/1/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Sobhan Kashani
Renewed,31-Jul-25,C-000069,Capital Services,2025,3/15/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Rugaia Saadabi
Renewed,31-Jul-25,C-000288,Oberg Industries LLC,2025,3/1/2025,17040,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sobhan Kashani
Upcoming,31-Jul-25,C-000317,"Harris County, Texas",2025,12/6/2025," 17,040 ",Renewal Year,Low Risk,North America,OnPrem,CSP,E-100,United States,Pod of Gold,Kushal Sthapak
Renewed,31-Jul-25,C-000511,Vane Line Bunkering Inc.,2025,1/10/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Ajay Gohil
Cancelled,31-Jul-25,C-000899,Presbyterian Manors of Mid-America Inc,2025,6/1/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Christine Llanora
Renewed,31-Jul-25,C-000930,Lee Company,2025,4/1/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Pending Payment,31-Jul-25,C-001017,Fielding Graduate University,2025,10/25/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Christine Llanora
Renewed,31-Jul-25,C-001275,Rutgers University Foundation,2025,3/29/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Hala Issa
Renewed,31-Jul-25,C-001404,Sarah Lawrence College,2025,4/7/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Eric Li
Renewed,31-Jul-25,C-001420,Community Transit,2025,1/1/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Renewed,31-Jul-25,C-001475,Blue Cross & Blue Shield of Mississippi,2025,3/31/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Stars,Zane Robinson
Pending Payment,31-Jul-25,C-001596,Rhode Island Housing & Mortgage Finance Corporation,2025,10/28/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Stars,Phil Maciaszek
Renewed,31-Jul-25,C-001604,"SteelSummit Holdings, Inc.",2025,3/2/2025,17040,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-001604,"SteelSummit Holdings, Inc.",2026,3/2/2026,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Eric Li
Renewed,31-Jul-25,C-001973,Specialty Granules LLC,2025,7/12/2025,17040,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Phil Maciaszek
Cancelled,31-Jul-25,C-002091,"SIFCO Industries, Inc.",2025,3/4/2025,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Unassigned,Rugaia Saadabi
Cancelled,31-Jul-25,C-002229,AMI Expeditionary Healthcare,2025,1/3/2025,17040,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,United States,Pod Stars,Unassigned
Cancelled,31-Jul-25,C-002250,Ambac Financial Group Inc.,2025,1/4/2025,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Renewed,31-Jul-25,C-002252,"Rocket Ball, Ltd.",2025,2/1/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Phil Maciaszek
Renewed,31-Jul-25,C-002259,"Hudick Excavating, Inc.",2025,1/1/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Rugaia Saadabi
Renewed,31-Jul-25,C-002260,"Back of the House, Inc.",2025,2/24/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Stars,Osawaru Evbuomwan
Cancelled,31-Jul-25,C-002266,Winston & Strawn LLP,2025,3/1/2025,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Renewed,31-Jul-25,C-002289,PC Construction Company,2025,3/1/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Eric Li
Renewed,31-Jul-25,C-002295,Producer-Writers Guild of America Pension Plan,2025,3/14/2025,17040,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Sid Bhardwaj
Renewed,31-Jul-25,C-002307,Kraus-Anderson Construction Company,2025,5/1/2025,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Phil Maciaszek
Upcoming,31-Jul-25,C-005024,"B&I Contractors, Inc.",2026,7/21/2026,17040,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Unassigned,Unassigned
Upcoming,31-Jul-25,C-005024,"B&I Contractors, Inc.",2027,7/21/2027,17040,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Unassigned,Unassigned
Cancelled,31-Jul-25,C-000126,Weaver and Tidwell LLP,2024,3/31/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Nathaniel Chow
Pending Payment,31-Jul-25,C-000201,"Burkhart Dental, Inc.",2024,6/29/2024,17040,Renewal Year,Medium risk,North America,OnPrem,CSP,E-100,United States,Pod of Gold,Zunair Munami
Cancelled,31-Jul-25,C-000213,Skyward Service Company,2024,6/15/2024,17040,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,United States,Pod Stars,Zane Robinson
Pending Payment,31-Jul-25,C-000405,Galls LLC,2024,2/15/2024,17040,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Pod Stars,Zane Robinson
Cancelled,31-Jul-25,C-000700,KBP Foods,2024,8/28/2024,17040,Renewal Year,High risk,North America,OnPrem,CSP,E-100,United States,Pod of Gold,Nathaniel Chow
Cancelled,31-Jul-25,C-000713,Mohegan Tribal Gaming Authority dba Mohegan Sun,2024,4/24/2024,17040,Renewal Year,High risk,North America,OnPrem,CSP,E-100,United States,Pod Stars,Shayna Moon
Renewed,31-Jul-25,C-000735,Kratos Unmanned Aerial Systems Inc.,2024,2/21/2024,17040,In-Commitment,Medium risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Rugaia Saadabi
Cancelled,31-Jul-25,C-000761,Luminex Corporation,2024,4/1/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Pod Stars,Zane Robinson
Renewed,31-Jul-25,C-000793,Shelterpoint Life Insurance Company,2024,4/1/2024,17040,In-Commitment,Medium risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Zunair Munami
Pending Payment,31-Jul-25,C-000899,Presbyterian Manors of Mid-America Inc,2024,6/1/2024,17040,In-Commitment,Medium risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Jacquie Schmidt
Cancelled,31-Jul-25,C-000903,Chelan Fruit Cooperative,2024,3/31/2024,17040,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Cancelled,31-Jul-25,C-000962,"Breakthru Beverage Missouri, LLC",2024,4/1/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Unassigned,Unassigned
Cancelled,31-Jul-25,C-001031,"Florida Cancer Specialists, P.L.",2024,12/9/2024,17040,Renewal Year,High risk,North America,OnPrem,CSP,E-100,United States,Pod Stars,Zane Robinson
Renewed,31-Jul-25,C-001145,Presbyterian SeniorCare,2024,6/28/2024,17040,Renewal Year,Medium risk,North America,OnPrem,CSP,E-100,United States,Pod of Gold,Nathaniel Chow
Renewed,31-Jul-25,C-001252,College For Creative Studies,2024,3/2/2024,17040,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Pending Payment,31-Jul-25,C-001288,BLT Enterprises,2024,4/1/2024,17040,In-Commitment,Medium risk,North America,Cloud,CSP,E-100,United States,Pod Stars,Laura Di Giulio
Cancelled,31-Jul-25,C-001415,Miles Resources,2024,3/22/2024,17040,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Cancelled,31-Jul-25,C-001660,Vallarta Supermarkets Inc.,2024,3/31/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Nathaniel Chow
Renewed,31-Jul-25,C-001677,NWF Partnership For Better Communities,2024,2/12/2024,17040,In-Commitment,Medium risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Kushal Sthapak
Cancelled,31-Jul-25,C-001845,"Gorman Bros., Inc.",2024,1/25/2024,17040,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Cancelled,31-Jul-25,C-001911,"Build Group, Inc",2024,3/31/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Unassigned,Unassigned
Cancelled,31-Jul-25,C-001957,Vinventions LLC,2024,5/31/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Ajay Gohil
Cancelled,31-Jul-25,C-001977,BodyContour Centers LLC dba Sono Bello,2024,7/15/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Hala Issa
Renewed,31-Jul-25,C-001979,Des Moines University Osteopathic Medical Center,2024,9/1/2024,17040,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Hala Issa
Cancelled,31-Jul-25,C-002061,"Emery Sapp & Sons, Inc.",2024,10/31/2024,17040,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Eric Li
Cancelled,31-Jul-25,C-002062,Enchantment Group Management Company LLC,2024,11/15/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Unassigned,Unassigned
Cancelled,31-Jul-25,C-002091,"SIFCO Industries, Inc.",2024,3/4/2024,17040,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Unassigned,Unassigned
Cancelled,31-Jul-25,C-002101,"Coppola Services, Inc.",2024,11/1/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Pending Payment,31-Jul-25,C-002112,Public Media Distribution LLC d/b/a PBS Distrubution,2024,2/15/2024,17040,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Hala Issa
Cancelled,31-Jul-25,C-002113,Everest Global Inc. dba Everest Group,2024,2/1/2024,17040,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,United States,EMEA,Lianne Livingstone
Cancelled,31-Jul-25,C-002213,Caerus US 1 Inc.,2024,11/12/2024,17040,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Cancelled,31-Jul-25,C-002215,MTX Group Inc,2024,1/1/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Cancelled,31-Jul-25,C-002224,Galium Capital,2024,12/15/2024,17040,In-Commitment,Medium risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Eric Li
Cancelled,31-Jul-25,C-002226,"Exactech, Inc.",2024,2/15/2024,17040,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Cancelled,31-Jul-25,C-002229,AMI Expeditionary Healthcare,2024,1/3/2024,17040,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,United States,Pod Stars,Laura Di Giulio
Cancelled,31-Jul-25,C-002235,AUI Partners,2024,1/1/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Cancelled,31-Jul-25,C-002237,Quantum Mechanical Services,2024,1/1/2024,17040,In-Commitment,High risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Gavin Ramchand
Cancelled,31-Jul-25,C-002240,"Antares Pharma, Inc.",2024,1/15/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Hala Issa
Cancelled,31-Jul-25,C-002250,Ambac Financial Group Inc.,2024,1/4/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Pending Payment,31-Jul-25,C-002263,Apyx Medical,2024,2/28/2024,17040,In-Commitment,Medium risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Cancelled,31-Jul-25,C-002266,Winston & Strawn LLP,2024,2/29/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Cancelled,31-Jul-25,C-002279,Marceco Ltd.,2024,2/29/2024,17040,Renewal Year,High risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Pending Payment,31-Jul-25,C-000004,"Catholic Charities Community Services, Archdiocese of NY",2024,2/1/2024,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Hala Issa
Renewed,31-Jul-25,C-000032,The Susan G. Komen Breast Cancer Foundation Inc. dba Susan G. Komen,2024,11/8/2024,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod of Gold,Ajay Gohil
Pending Payment,31-Jul-25,C-000033,Hood Container Corporation,2024,3/15/2024,17040,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Hala Issa
Renewed,31-Jul-25,C-000037,API Heat Transfer Inc.,2024,8/15/2024,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Phix It,Maggie Solby
Pending Payment,31-Jul-25,C-000042,Baccarat,2024,5/1/2024,17040,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,United States,Goal Diggers,Sobhan Kashani
Renewed,31-Jul-25,C-000043,Intermed P.A.,2024,1/1/2024,17040,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,United States,Pod Stars,Laura Di Giulio
